FID,roof,road,watr,conc,Veg,dry,irr,H,W
361.0,0.20469672409068318,0.24791909545949276,0.0,0.21615273023407758,0.31890672971077433,0.0,0.012324720504972155,6.19109989138,36.3445632134
362.0,0.12694014719919736,0.2638394263767894,0.0,0.3261752749630531,0.26729172521268174,0.0,0.015753426248278458,4.59421136547,51.024983683
363.0,0.21681178538996254,0.2632378545808976,0.0,0.28910034133286266,0.22989546342381095,0.0,0.0009545552724663061,5.60187234888,73.0190801668
364.0,0.16163321612871762,0.2531486547789911,0.0,0.2691785922750236,0.30104137152624566,0.0,0.014998165291022002,3.74452802337,59.8778916914
365.0,0.373333054638184,0.020451346794309044,0.0,0.26037210447352166,0.3209815643158731,0.0,0.02486192977811221,4.51980861512,59.901645011
366.0,0.41070698625046453,0.020298913043478264,0.0,0.18667107952434037,0.35778985507246375,0.0,0.024533166109253067,6.9841913656,41.6444930508
367.0,0.33249801427861414,0.12469649042131357,0.0,0.2253343985780222,0.30554747848221214,0.0,0.011923618239837983,6.44202720848,56.1082369816
368.0,0.330411658828311,0.1055472333507519,0.0,0.2448911339487894,0.2507577077164257,0.0,0.068392266155722,7.18190835261,38.679724707
369.0,0.3614436284414963,0.05283286184775894,0.0,0.2398509826874213,0.29733970651764935,0.0,0.04853282050567408,6.44728180422,34.8895237786
370.0,0.33417020070882125,0.028062075276259132,0.0,0.1940024246703238,0.35247785514220553,0.0,0.0912874442023903,6.68662184976,36.0662230492
371.0,0.2564804083917253,0.15929119819524795,0.0,0.15315634190884733,0.37235412839349047,0.0,0.05871792311068893,6.35282543521,37.1448430486
372.0,0.29350421315694125,0.1027375455612433,0.0,0.17545576727146603,0.39125038322541084,0.0,0.03705209078493855,5.90038135284,41.5116990876
373.0,0.4016643209171184,0.11338935261957515,0.0,0.16959583432040617,0.27429522999958195,0.0,0.04105526214331833,7.37902703998,46.7162486244
374.0,0.3819899577780771,0.17284404209496296,0.0,0.22021372622791166,0.22321509027316516,0.0,0.001737183625883107,4.75799881304,38.503656289
