FID,roof,road,watr,conc,Veg,dry,irr,H,W
1274,0.49403460393948256,0.07343936418626891,0.0,0.2391868492031438,0.18463481098747034,0.00870437168363439,0,21.1713544226,71.9858833006
1275,0.4170895214042646,0.181310671723901,0.0,0.22503841672044234,0.1756862781509835,0.0008751120004085403,0,17.7481530698,39.0091775114
1276,0.35185812771291286,0.27594995473642675,0.0,0.28836610106543487,0.0783524059330099,0.005473410552215594,0,19.3255657224,31.6436332382
1277,0.08240856581149365,0.10976280612493589,0.0,0.21949079565210328,0.5599646263366672,0.02837320607479998,0,14.2889488673,53.067614041
1278,0.11085035411110106,0.0037024398962852575,0.0,0.22770121426100925,0.5491960250419571,0.10854996668964732,0,37.2048049187,66.230434937
1279,0.12988616738779224,0.0010770459230097862,0.0,0.18266141761527177,0.6109125178733914,0.07546285120053481,0,27.8642818733,91.3252633944
1280,0.18334505497566309,0.29300856260169394,0.0,0.12966457533998565,0.35689499497478105,0.037086812107876246,0,17.0648808893,68.0985571836
1281,0.27083164074197014,0.16238663506646953,0.0,0.21664859946285855,0.31893295945440914,0.031200165274292653,0,30.9887330411,55.5854123072
1282,0.3756035171120313,0.3082533286289948,0.0,0.16145475478635493,0.14496945274925258,0.009718946723366326,0,14.5629048265,58.577301231
1283,0.2774900828422145,0.32720469617171016,0.0,0.279613944603186,0.10304095223284024,0.012650324150049092,0,9.08328071554,36.833244025
1284,0.378376746993546,0.21236476760923062,0.0,0.23192877373821796,0.13789525003482378,0.03943446162418164,0,12.3673631169,41.3482690038
1285,0.35428664275849264,0.25405800633682674,0.0,0.2860810324617295,0.07927068463261493,0.02630363381033622,0,13.836955679,33.1606081756
1286,0.24484414640883337,0.26553023181321245,0.0,0.2901390600736733,0.16712741486603486,0.03235914683824605,0,20.4127469567,37.7430593162
1287,0.25776304518896637,0.28466240009656657,0.0,0.3556852394780764,0.09118342769463615,0.010705887541754586,0,36.504153805,67.9865319968
1288,0.4292027490292287,0.08128482997286715,0.0,0.3521538008044694,0.11343343166768405,0.02392518852575068,0,27.6081652391,72.6411867808
1289,0.4817883215914762,0.10532619923629569,0.0,0.2774985782100535,0.11440012070706485,0.02098678025510974,0,17.6385999777,42.063097636
1290,0.3107752087332555,0.22668071761994182,0.0,0.21312030973995677,0.24780357138712156,0.001620192519724335,0,17.4663908668,39.5323867798
1291,0.3731183918851479,0.21274328888269908,0.0,0.22184232211041863,0.13864883998932256,0.053647157132411825,0,20.4190914254,42.9749074918
1292,0.5336434346036808,0.11096333331012216,0.0,0.29195941758524885,0.055405069784391414,0.008028744716556761,0,16.7453523687,33.7030643312
1293,0.07989637474087882,0.21243642390716438,0.0,0.23226775429856797,0.4052991877581056,0.07010025929528324,0,18.0448708692,34.198609407
1294,0.19613404574341167,0.11502235178883942,0.0,0.1791485430718739,0.44613288521439615,0.06356217418147889,0,9.91540296697,73.0568651548
1295,0.3708052172338633,0.15899842851605026,0.0,0.23111259670893658,0.22512378047506634,0.01395997706608357,0,31.9556151083,54.886087808
1296,0.35898108451269817,0.24089217777633348,0.0,0.2046071247020155,0.1685704404019396,0.026949172607013284,0,25.3544852912,52.9715199334
1297,0.3758457963774962,0.23065316951674417,0.0,0.19572105374332358,0.18165442994194617,0.016125550420489916,0,24.3987431572,39.1634025082
1298,0.3321673614528304,0.24502585718662667,0.0,0.2221025560084303,0.1789089845599636,0.021795240792149072,0,14.3364648367,36.9576347878
1299,0.39708999069149864,0.09714036337975204,0.0,0.2767039084099176,0.1536738403255422,0.07539189719328952,0,14.5170396196,35.0118420166
1300,0.1385797962116446,0.4183999201376233,0.0,0.33562163806092293,0.09746692327872201,0.009931722311087174,0,15.4845120252,31.563663151
1301,0.03240011049185123,0.2137878045779838,0.0,0.13353497322429614,0.45323246696270436,0.16704464474316447,0,17.2823778084,52.8132041206
1302,0.3696937903884721,0.12265793285300453,0.0,0.24561529748198768,0.24508374805021169,0.016949231226324,0,11.2758178139,68.9799078344
1303,0.37380984434551306,0.21531662434486312,0.0,0.2707519973260667,0.10704321466206775,0.03307831932148942,0,24.5772991007,39.773629461
1304,0.33878680396289657,0.09166287523561036,0.0,0.33545808224774604,0.18800778094504128,0.04608445760870575,0,15.7103318489,40.1168793646
1305,0.4581761714316221,0.09406270382689715,0.0,0.3188183436663657,0.126540380066803,0.002402401008312075,0,15.4363263885,39.5817911966
1306,0.34163070802355516,0.22064950710159023,0.0,0.24735909976115258,0.1790009261429974,0.011359758970704634,0,21.4096026778,31.674182443
1307,0.357303188217407,0.25963022713292555,0.0,0.22387391046993418,0.15580831234549275,0.0033843618342405497,0,21.7468134435,42.0244419712
