FID,roof,road,watr,conc,Veg,dry,irr,H,W
1.0,0.44239709454344484,0.2559755525522597,0.0,0.09321425419958296,0.20505529005800696,0.0,0.0033578086467055857,5.81931283119,30.658546173
2.0,0.3426709674123305,0.13711018686879245,0.0,0.055404843679970645,0.44586703450582066,0.0,0.018946967533085786,8.68235730722,47.5372715434
3.0,0.2771446950713989,0.11019912108974343,0.0,0.14262467033124407,0.418021453337018,0.0,0.0520100601705956,9.05700799558,39.4118888788
4.0,0.33190211686900306,0.12331977199614834,0.0,0.17646659050025235,0.30432476615981946,0.0,0.06398675447477684,20.9324608214,36.600963977
5.0,0.3309213352685051,0.11789066279632317,0.0,0.17842283502660863,0.2794240928882438,0.0,0.0933410740203193,6.39662971235,38.7441866258
6.0,0.2674495833836493,0.16352431732820577,0.0,0.14956867590003683,0.3401679470149462,0.0,0.07928947637316192,9.93230689894,38.9174819076
7.0,0.24870712977003515,0.1344219683828305,0.0,0.13120869917245467,0.41640801521488235,0.0,0.06925418745979736,8.109637671,35.528322823
8.0,0.17994036588594278,0.12680051831519695,0.0,0.12302369109157366,0.4920004830177463,0.0,0.07823494168954034,7.87218123568,43.40999208
9.0,0.15789779258932407,0.16287617521491582,0.0,0.18467082370518315,0.4574251907244627,0.0,0.03713001776611433,7.58417833176,55.471448938
10.0,0.2153419936742665,0.17609612761695098,0.0,0.25075061964631007,0.30190608004235736,0.0,0.05590517902011509,6.55182942872,49.5389763968
11.0,0.3004616556439028,0.18120850982140646,0.0,0.18908018751083697,0.30629458646057817,0.0,0.02295506056327562,5.21893608157,52.7949708088
12.0,0.2973010004551746,0.16710728805739533,0.0,0.16896529835610755,0.2950780763764387,0.0,0.07154833675488384,5.69224932704,39.8447195688
13.0,0.3452178032502125,0.02305709468717053,0.0,0.2319889089633968,0.30909437134536877,0.0,0.09064182175385144,6.63034738186,39.1628894806
14.0,0.38862170741732405,0.015571712874483022,0.0,0.17549758840017,0.3754302447361638,0.0,0.044878746571859175,5.56482467281,45.494918592
15.0,0.0974776528074205,0.29347323407440784,0.0,0.04627097795046034,0.5118132984665262,0.0,0.050964836701185116,7.0779987093,36.0663528442
16.0,0.3075813733140118,0.10710855348716235,0.0,0.1642644818489206,0.3455778805781593,0.0,0.075467710771746,5.24460268944,57.6679761984
17.0,0.3450442730648386,0.15647283122359928,0.0,0.25200836926963954,0.22958968749927433,0.0,0.01688483894264821,5.42459387004,42.0414817302
18.0,0.32039619596140223,0.023302871607891407,0.0,0.23849533784646826,0.3369384224154949,0.0,0.08086717216874326,4.01818776308,39.4006991068
19.0,0.3427229719843653,0.012771116235969538,0.0,0.147676743748563,0.44344548412493817,0.0,0.053383683906164,5.53118735141,42.4391860962
20.0,0.470125486882605,0.09283816385872552,0.0,0.07615501630292648,0.3135370773580438,0.0,0.04734425559769918,5.33692444902,40.1618592398
21.0,0.43056574341451637,0.17281327279423825,0.0,0.13176662116949397,0.24881196668492744,0.0,0.016042395936823925,9.34187566043,43.0228424442
22.0,0.41086383302694374,0.10106911406978256,0.0,0.1848922065623085,0.25981375225149944,0.0,0.04336109408946577,8.36223866153,42.5736597696
23.0,0.3228494498862634,0.019981662875446823,0.0,0.24776356715101436,0.37444408337588786,0.0,0.03496123671138759,15.4867639627,39.2360530266
24.0,0.29819137281117114,0.016929418973873317,0.0,0.20666815219207846,0.34811616808720036,0.0,0.13009488793567675,12.6700320404,40.0120544434
25.0,0.3559410950890909,0.022023184987790045,0.0,0.22094750183381462,0.3355862171422205,0.0,0.065502000947084,8.74536216825,36.0665626526
26.0,0.30067216280451575,0.08347909239453356,0.0,0.25765374331550805,0.3123760583778966,0.0,0.04581894310754605,9.78709942753,36.0664215088
27.0,0.3439872051402281,0.01971875449746749,0.0,0.18340753671094107,0.4002609111462913,0.0,0.05262559250507198,9.56958756718,39.6309085782
28.0,0.2883952508617388,0.01855645694787786,0.0,0.1921836519155554,0.4403653540382763,0.0,0.06049928623655165,7.64837549782,32.1319086316
29.0,0.31599581262664833,0.011312175182617294,0.0,0.1651104059941646,0.46222845324834794,0.0,0.04535315294822188,6.55131359206,36.066394806
30.0,0.3753977925559695,0.11374720007427781,0.0,0.05769065608207699,0.3871011919269292,0.0,0.0660631593607465,7.4082094219,36.066520691
